Date,Open,High,Low,Close,Adj Close,Volume
2014-10-09,8.550000,8.550000,8.550000,8.550000,6.827358,0
2014-10-10,8.550000,8.550000,8.550000,8.550000,6.827358,0
2014-10-13,8.550000,8.550000,8.550000,8.550000,6.827358,0
2014-10-14,8.960000,8.960000,8.960000,8.960000,7.154752,2000
2014-10-15,8.960000,8.960000,8.960000,8.960000,7.154752,0
2014-10-16,8.960000,8.960000,8.960000,8.960000,7.154752,0
2014-10-17,9.030000,9.030000,8.990000,8.990000,7.178707,1000
2014-10-20,8.990000,8.990000,8.990000,8.990000,7.178707,0
2014-10-21,8.990000,8.990000,8.990000,8.990000,7.178707,0
2014-10-22,8.990000,8.990000,8.990000,8.990000,7.178707,0
2014-10-23,8.990000,8.990000,8.990000,8.990000,7.178707,0
2014-10-24,8.990000,8.990000,8.990000,8.990000,7.178707,0
2014-10-27,8.990000,8.990000,8.990000,8.990000,7.178707,0
2014-10-28,8.990000,8.990000,8.990000,8.990000,7.178707,0
2014-10-29,8.990000,8.990000,8.990000,8.990000,7.178707,0
2014-10-30,9.840000,9.840000,9.840000,9.840000,7.857450,1400
2014-10-31,9.810000,9.810000,9.810000,9.810000,7.833496,5300
2014-11-03,9.810000,9.810000,9.810000,9.810000,7.833496,0
2014-11-04,9.810000,9.810000,9.810000,9.810000,7.833496,0
2014-11-05,9.810000,9.810000,9.810000,9.810000,7.833496,0
2014-11-06,9.580000,9.650000,9.580000,9.650000,7.705730,3200
2014-11-07,9.650000,9.650000,9.650000,9.650000,7.705730,0
2014-11-10,9.650000,9.650000,9.650000,9.650000,7.705730,0
2014-11-11,9.380000,9.420000,9.380000,9.420000,7.522071,2000
2014-11-12,9.420000,9.420000,9.420000,9.420000,7.522071,0
2014-11-13,9.860000,9.860000,9.860000,9.860000,7.873420,500
2014-11-14,9.860000,9.860000,9.860000,9.860000,7.873420,0
2014-11-17,9.860000,9.860000,9.860000,9.860000,7.873420,0
2014-11-18,9.860000,9.860000,9.860000,9.860000,7.873420,0
2014-11-19,9.860000,9.860000,9.860000,9.860000,7.873420,0
2014-11-20,9.860000,9.860000,9.860000,9.860000,7.873420,0
2014-11-21,9.860000,9.860000,9.860000,9.860000,7.873420,0
2014-11-24,9.860000,9.860000,9.860000,9.860000,7.873420,0
2014-11-25,9.860000,9.990000,9.860000,9.990000,7.977229,4200
2014-11-26,9.990000,9.990000,9.990000,9.990000,7.977229,0
2014-11-28,9.990000,9.990000,9.990000,9.990000,7.977229,0
2014-12-01,9.990000,9.990000,9.990000,9.990000,7.977229,0
2014-12-02,9.860000,10.030000,9.860000,10.030000,8.009169,2100
2014-12-03,9.910000,9.910000,9.910000,9.910000,7.913346,500
2014-12-04,10.200000,10.200000,10.200000,10.200000,8.144917,100
2014-12-05,10.370000,10.370000,10.260000,10.260000,8.192829,1800
2014-12-08,10.260000,10.260000,10.260000,10.260000,8.192829,0
2014-12-09,10.260000,10.260000,10.260000,10.260000,8.192829,0
2014-12-10,10.260000,10.260000,10.260000,10.260000,8.192829,0
2014-12-11,10.260000,10.260000,10.260000,10.260000,8.192829,0
2014-12-12,9.710000,9.770000,9.670000,9.670000,7.721701,2300
2014-12-15,9.670000,9.670000,9.670000,9.670000,7.721701,0
2014-12-16,9.650000,9.660000,9.650000,9.660000,7.713716,2800
2014-12-17,9.750000,9.750000,9.750000,9.750000,7.785584,900
2014-12-18,10.040000,10.280000,10.040000,10.280000,8.208799,3500
2014-12-19,10.470000,10.490000,10.270000,10.270000,8.200814,2700
2014-12-22,10.540000,10.540000,10.490000,10.490000,8.376489,900
2014-12-23,10.490000,10.490000,10.490000,10.490000,8.376489,0
2014-12-24,10.490000,10.490000,10.490000,10.490000,8.376489,0
2014-12-26,10.430000,10.450000,10.430000,10.450000,8.344547,300
2014-12-29,10.460000,10.460000,10.330000,10.330000,8.248725,9500
2014-12-30,10.400000,10.400000,10.400000,10.400000,8.304622,400
2014-12-31,10.400000,10.400000,10.400000,10.400000,8.304622,0
2015-01-02,10.400000,10.400000,10.400000,10.400000,8.304622,0
2015-01-05,10.400000,10.400000,10.400000,10.400000,8.304622,0
2015-01-06,10.380000,10.380000,10.380000,10.380000,8.288651,700
2015-01-07,10.240000,10.240000,10.240000,10.240000,8.176858,1700
2015-01-08,10.240000,10.240000,10.240000,10.240000,8.176858,0
2015-01-09,10.440000,10.440000,10.440000,10.440000,8.336562,200
2015-01-12,10.440000,10.440000,10.440000,10.440000,8.336562,0
2015-01-13,10.440000,10.440000,10.440000,10.440000,8.336562,0
2015-01-14,10.440000,10.440000,10.440000,10.440000,8.336562,0
2015-01-15,10.010000,10.010000,10.010000,10.010000,7.993199,700
2015-01-16,10.010000,10.010000,10.010000,10.010000,7.993199,0
2015-01-20,10.010000,10.010000,10.010000,10.010000,7.993199,0
2015-01-21,10.010000,10.010000,10.010000,10.010000,7.993199,0
2015-01-22,10.010000,10.010000,10.010000,10.010000,7.993199,0
2015-01-23,10.010000,10.010000,10.010000,10.010000,7.993199,0
2015-01-26,10.600000,10.780000,10.600000,10.780000,8.608060,2600
2015-01-27,10.780000,10.780000,10.780000,10.780000,8.608060,0
2015-01-28,10.780000,10.780000,10.780000,10.780000,8.608060,0
2015-01-29,10.780000,10.780000,10.780000,10.780000,8.608060,0
2015-01-30,10.780000,10.780000,10.780000,10.780000,8.608060,0
2015-02-02,10.780000,10.780000,10.780000,10.780000,8.608060,0
2015-02-03,10.780000,10.780000,10.780000,10.780000,8.608060,0
2015-02-04,10.780000,10.780000,10.780000,10.780000,8.608060,0
2015-02-05,10.780000,10.780000,10.780000,10.780000,8.608060,0
2015-02-06,10.910000,10.910000,10.910000,10.910000,8.711868,300
2015-02-09,10.490000,10.490000,10.490000,10.490000,8.376489,5900
2015-02-10,10.490000,10.490000,10.490000,10.490000,8.376489,0
2015-02-11,10.490000,10.490000,10.490000,10.490000,8.376489,0
2015-02-12,10.410000,10.410000,10.410000,10.410000,8.312607,1500
2015-02-13,10.410000,10.410000,10.410000,10.410000,8.312607,0
2015-02-17,10.410000,10.410000,10.410000,10.410000,8.312607,0
2015-02-18,10.410000,10.410000,10.410000,10.410000,8.312607,0
2015-02-19,10.410000,10.410000,10.410000,10.410000,8.312607,0
2015-02-20,10.070000,10.070000,10.070000,10.070000,8.041110,400
2015-02-23,10.290000,10.290000,10.290000,10.290000,8.216784,2100
2015-02-24,10.290000,10.290000,10.290000,10.290000,8.216784,0
2015-02-25,10.630000,10.630000,10.630000,10.630000,8.488282,500
2015-02-26,10.550000,10.550000,10.550000,10.550000,8.424400,1200
2015-02-27,10.550000,10.550000,10.550000,10.550000,8.424400,0
2015-03-02,10.550000,10.550000,10.550000,10.550000,8.424400,0
2015-03-03,10.570000,10.670000,10.570000,10.670000,8.520223,3000
2015-03-04,10.450000,10.450000,10.450000,10.450000,8.344547,600
2015-03-05,10.450000,10.450000,10.450000,10.450000,8.344547,0
2015-03-06,10.450000,10.450000,10.450000,10.450000,8.344547,0
2015-03-09,9.940000,9.940000,9.940000,9.940000,7.937303,300
2015-03-10,9.940000,9.940000,9.940000,9.940000,7.937303,0
2015-03-11,9.940000,9.940000,9.940000,9.940000,7.937303,0
2015-03-12,9.790000,9.790000,9.790000,9.790000,7.817524,500
2015-03-13,9.790000,9.790000,9.790000,9.790000,7.817524,0
2015-03-16,9.790000,9.790000,9.790000,9.790000,7.817524,0
2015-03-17,9.790000,9.790000,9.790000,9.790000,7.817524,0
2015-03-18,10.050000,10.330000,10.050000,10.250000,8.184844,2700
2015-03-19,10.450000,10.450000,10.450000,10.450000,8.344547,1600
2015-03-20,10.280000,10.430000,10.280000,10.430000,8.328578,4300
2015-03-23,10.440000,10.440000,10.440000,10.440000,8.336562,500
2015-03-24,10.490000,10.490000,10.490000,10.490000,8.376489,1600
2015-03-25,10.540000,10.540000,10.540000,10.540000,8.416415,100
2015-03-26,10.540000,10.540000,10.540000,10.540000,8.416415,0
2015-03-27,10.540000,10.540000,10.540000,10.540000,8.416415,0
2015-03-30,10.410000,10.430000,10.410000,10.430000,8.328578,500
2015-03-31,10.430000,10.430000,10.430000,10.430000,8.328578,0
2015-04-01,10.430000,10.430000,10.430000,10.430000,8.328578,0
2015-04-02,10.430000,10.430000,10.430000,10.430000,8.328578,0
2015-04-06,10.430000,10.430000,10.430000,10.430000,8.328578,0
2015-04-07,10.580000,10.580000,10.580000,10.580000,8.448356,1000
2015-04-08,10.720000,10.720000,10.720000,10.720000,8.560149,400
2015-04-09,11.000000,11.020000,11.000000,11.020000,8.799706,1100
2015-04-10,11.290000,11.290000,11.180000,11.290000,9.015307,1900
2015-04-13,11.190000,11.190000,11.190000,11.190000,8.935453,1300
2015-04-14,11.190000,11.190000,11.190000,11.190000,8.935453,0
2015-04-15,11.190000,11.190000,11.190000,11.190000,8.935453,0
2015-04-16,11.190000,11.190000,11.190000,11.190000,8.935453,0
2015-04-17,11.020000,11.020000,11.020000,11.020000,8.799706,300
2015-04-20,11.020000,11.020000,11.020000,11.020000,8.799706,0
2015-04-21,11.020000,11.020000,11.020000,11.020000,8.799706,0
2015-04-22,11.020000,11.020000,11.020000,11.020000,8.799706,0
2015-04-23,11.020000,11.020000,11.020000,11.020000,8.799706,0
2015-04-24,11.020000,11.020000,11.020000,11.020000,8.799706,0
2015-04-27,11.020000,11.020000,11.020000,11.020000,8.799706,0
2015-04-28,11.420000,11.420000,11.420000,11.420000,9.119114,300
2015-04-29,11.440000,11.440000,11.440000,11.440000,9.135084,300
2015-04-30,11.440000,11.440000,11.440000,11.440000,9.135084,0
2015-05-01,11.440000,11.440000,11.440000,11.440000,9.135084,0
2015-05-04,11.130000,11.130000,11.130000,11.130000,8.887543,700
2015-05-05,11.060000,11.150000,11.060000,11.150000,8.903513,1200
2015-05-06,10.950000,11.130000,10.950000,11.130000,8.887543,1100
2015-05-07,11.130000,11.130000,11.130000,11.130000,8.887543,0
2015-05-08,11.020000,11.020000,11.020000,11.020000,8.799706,2200
2015-05-11,11.020000,11.020000,11.020000,11.020000,8.799706,0
2015-05-12,11.020000,11.020000,11.020000,11.020000,8.799706,0
2015-05-13,10.870000,10.870000,10.870000,10.870000,8.679928,200
2015-05-14,10.870000,10.870000,10.870000,10.870000,8.679928,0
2015-05-15,10.870000,10.870000,10.870000,10.870000,8.679928,0
2015-05-18,11.670000,11.670000,11.670000,11.670000,9.318745,300
2015-05-19,11.670000,11.670000,11.670000,11.670000,9.318745,0
2015-05-20,11.670000,11.670000,11.670000,11.670000,9.318745,0
2015-05-21,11.630000,11.630000,11.630000,11.630000,9.286803,400
2015-05-22,11.470000,11.470000,11.470000,11.470000,9.159039,700
2015-05-26,11.470000,11.470000,11.470000,11.470000,9.159039,0
2015-05-27,11.470000,11.470000,11.470000,11.470000,9.159039,0
2015-05-28,10.940000,10.970000,10.940000,10.970000,8.759780,2200
2015-05-29,10.820000,10.890000,10.820000,10.890000,8.695899,1000
2015-06-01,10.750000,10.750000,10.750000,10.750000,8.584105,1100
2015-06-02,10.750000,10.750000,10.750000,10.750000,8.584105,0
2015-06-03,10.750000,10.750000,10.750000,10.750000,8.584105,0
2015-06-04,10.750000,10.750000,10.750000,10.750000,8.584105,0
2015-06-05,10.750000,10.750000,10.750000,10.750000,8.584105,0
2015-06-08,10.750000,10.750000,10.750000,10.750000,8.584105,0
2015-06-09,10.310000,10.310000,10.310000,10.310000,8.232755,500
2015-06-10,10.500000,10.500000,10.500000,10.500000,8.384475,1500
2015-06-11,10.500000,10.500000,10.500000,10.500000,8.384475,0
2015-06-12,9.940000,9.940000,9.940000,9.940000,7.937303,2800
2015-06-15,9.940000,9.940000,9.940000,9.940000,7.937303,0
2015-06-16,9.940000,9.940000,9.940000,9.940000,7.937303,0
2015-06-17,9.640000,9.640000,9.640000,9.640000,7.697746,2000
2015-06-18,9.640000,9.640000,9.640000,9.640000,7.697746,0
2015-06-19,9.640000,9.640000,9.640000,9.640000,7.697746,0
2015-06-22,9.640000,9.640000,9.640000,9.640000,7.697746,0
2015-06-23,10.180000,10.180000,10.180000,10.180000,8.128948,300
2015-06-24,10.180000,10.180000,10.180000,10.180000,8.128948,0
2015-06-25,10.460000,10.460000,10.460000,10.460000,8.352533,700
2015-06-26,10.460000,10.460000,10.460000,10.460000,8.352533,1700
2015-06-29,10.460000,10.460000,10.460000,10.460000,8.352533,0
2015-06-30,10.660000,10.660000,10.660000,10.660000,8.512238,500
2015-07-01,10.660000,10.660000,10.660000,10.660000,8.512238,0
2015-07-02,10.690000,10.690000,10.690000,10.690000,8.536193,700
2015-07-06,10.840000,10.840000,10.840000,10.840000,8.655972,500
2015-07-07,10.670000,10.670000,10.670000,10.670000,8.520223,1100
2015-07-08,10.670000,10.670000,10.670000,10.670000,8.520223,0
2015-07-09,10.670000,10.670000,10.670000,10.670000,8.520223,0
2015-07-10,10.700000,10.950000,10.700000,10.950000,8.743809,1300
2015-07-13,10.960000,10.960000,10.960000,10.960000,8.751795,300
2015-07-14,10.960000,10.960000,10.960000,10.960000,8.751795,0
2015-07-15,11.340000,11.340000,11.340000,11.340000,9.055233,200
2015-07-16,11.200000,11.200000,11.200000,11.200000,8.943439,200
2015-07-17,11.540000,11.540000,11.540000,11.540000,9.214936,1200
2015-07-20,11.610000,11.610000,11.360000,11.360000,9.071203,2200
2015-07-21,11.360000,11.360000,11.360000,11.360000,9.071203,0
2015-07-22,11.360000,11.360000,11.360000,11.360000,9.071203,0
2015-07-23,11.360000,11.360000,11.360000,11.360000,9.071203,0
2015-07-24,11.540000,11.540000,11.540000,11.540000,9.214936,1400
2015-07-27,11.200000,11.200000,11.200000,11.200000,8.943439,800
2015-07-28,11.480000,11.480000,11.480000,11.480000,9.167025,1900
2015-07-29,11.730000,11.730000,11.730000,11.730000,9.366655,1200
2015-07-30,11.640000,11.640000,11.640000,11.640000,9.294789,1200
2015-07-31,11.670000,11.670000,11.670000,11.670000,9.318745,700
2015-08-03,11.630000,11.630000,11.630000,11.630000,9.286803,200
2015-08-04,11.630000,11.630000,11.630000,11.630000,9.286803,0
2015-08-05,11.630000,11.630000,11.630000,11.630000,9.286803,0
2015-08-06,11.500000,11.500000,11.500000,11.500000,9.182996,500
2015-08-07,11.500000,11.500000,11.500000,11.500000,9.182996,0
2015-08-10,11.620000,11.740000,11.620000,11.740000,9.374640,2400
2015-08-11,11.740000,11.740000,11.740000,11.740000,9.374640,0
2015-08-12,11.500000,11.550000,11.500000,11.550000,9.222921,1400
2015-08-13,11.430000,11.430000,11.430000,11.430000,9.127099,400
2015-08-14,11.430000,11.430000,11.430000,11.430000,9.127099,0
2015-08-17,11.450000,11.450000,11.450000,11.450000,9.143069,200
2015-08-18,11.450000,11.450000,11.450000,11.450000,9.143069,0
2015-08-19,11.310000,11.310000,11.310000,11.310000,9.031277,600
2015-08-20,10.770000,10.770000,10.770000,10.770000,8.600075,700
2015-08-21,10.770000,10.770000,10.770000,10.770000,8.600075,0
2015-08-24,10.770000,10.770000,10.770000,10.770000,8.600075,0
2015-08-25,10.770000,10.770000,10.770000,10.770000,8.600075,0
2015-08-26,10.220000,10.220000,10.220000,10.220000,8.160889,500
2015-08-27,10.500000,10.730000,10.500000,10.730000,8.568133,1000
2015-08-28,10.520000,10.520000,10.520000,10.520000,8.400445,600
2015-08-31,10.520000,10.520000,10.520000,10.520000,8.400445,0
2015-09-01,10.520000,10.520000,10.520000,10.520000,8.400445,0
2015-09-02,10.520000,10.520000,10.520000,10.520000,8.400445,0
2015-09-03,10.060000,10.060000,10.000000,10.000000,7.985214,600
2015-09-04,10.000000,10.000000,10.000000,10.000000,7.985214,100
2015-09-08,9.260000,9.260000,9.150000,9.150000,7.306470,2100
2015-09-09,9.360000,9.360000,9.360000,9.360000,7.474160,1800
2015-09-10,9.360000,9.360000,9.360000,9.360000,7.474160,0
2015-09-11,9.360000,9.360000,9.360000,9.360000,7.474160,0
2015-09-14,9.360000,9.360000,9.360000,9.360000,7.474160,0
2015-09-15,9.570000,9.570000,9.570000,9.570000,7.641849,200
2015-09-16,9.570000,9.570000,9.570000,9.570000,7.641849,0
2015-09-17,9.570000,9.570000,9.570000,9.570000,7.641849,0
2015-09-18,9.570000,9.570000,9.570000,9.570000,7.641849,0
2015-09-21,9.570000,9.570000,9.570000,9.570000,7.641849,0
2015-09-22,9.640000,9.640000,9.640000,9.640000,7.697746,700
2015-09-23,9.640000,9.640000,9.640000,9.640000,7.697746,0
2015-09-24,9.640000,9.640000,9.640000,9.640000,7.697746,0
2015-09-25,9.400000,9.420000,9.400000,9.400000,7.506101,2100
2015-09-28,9.400000,9.400000,9.400000,9.400000,7.506101,0
2015-09-29,8.970000,8.970000,8.970000,8.970000,7.162737,800
2015-09-30,8.970000,8.970000,8.970000,8.970000,7.162737,0
2015-10-01,8.970000,8.970000,8.970000,8.970000,7.162737,0
2015-10-02,8.970000,8.970000,8.970000,8.970000,7.162737,0
2015-10-05,8.970000,8.970000,8.970000,8.970000,7.162737,0
2015-10-06,8.970000,8.970000,8.970000,8.970000,7.162737,0
2015-10-07,8.970000,8.970000,8.970000,8.970000,7.162737,0
2015-10-08,8.970000,8.970000,8.970000,8.970000,7.162737,0
2015-10-09,8.970000,8.970000,8.970000,8.970000,7.162737,0
2015-10-12,8.970000,8.970000,8.970000,8.970000,7.162737,0
2015-10-13,8.970000,8.970000,8.970000,8.970000,7.162737,0
2015-10-14,8.970000,8.970000,8.970000,8.970000,7.162737,0
2015-10-15,8.970000,8.970000,8.970000,8.970000,7.162737,0
2015-10-16,10.010000,10.010000,10.010000,10.010000,7.993199,1100
2015-10-19,10.010000,10.010000,10.010000,10.010000,7.993199,0
2015-10-20,10.010000,10.010000,10.010000,10.010000,7.993199,0
2015-10-21,10.010000,10.010000,10.010000,10.010000,7.993199,0
2015-10-22,10.010000,10.010000,10.010000,10.010000,7.993199,0
2015-10-23,10.010000,10.010000,10.010000,10.010000,7.993199,0
2015-10-26,10.010000,10.010000,10.010000,10.010000,7.993199,3000
2015-10-27,9.940000,9.940000,9.940000,9.940000,7.937303,200
2015-10-28,10.160000,10.160000,10.160000,10.160000,8.112977,1700
2015-10-29,9.650000,9.650000,9.650000,9.650000,7.705730,600
2015-10-30,9.650000,9.650000,9.650000,9.650000,7.705730,0
2015-11-02,9.650000,9.650000,9.650000,9.650000,7.705730,0
2015-11-03,9.650000,9.650000,9.650000,9.650000,7.705730,0
2015-11-04,9.650000,9.650000,9.650000,9.650000,7.705730,0
2015-11-05,9.620000,9.690000,9.620000,9.690000,7.737671,1300
2015-11-06,9.690000,9.690000,9.690000,9.690000,7.737671,0
2015-11-09,9.690000,9.690000,9.690000,9.690000,7.737671,0
2015-11-10,9.320000,9.320000,9.320000,9.320000,7.442219,500
2015-11-11,9.140000,9.140000,9.140000,9.140000,7.298486,200
2015-11-12,8.760000,8.760000,8.760000,8.760000,6.995048,200
2015-11-13,8.760000,8.760000,8.760000,8.760000,6.995048,0
2015-11-16,8.760000,8.760000,8.760000,8.760000,6.995048,200
2015-11-17,8.760000,8.760000,8.760000,8.760000,6.995048,0
2015-11-18,8.760000,8.760000,8.760000,8.760000,6.995048,0
2015-11-19,8.760000,8.760000,8.760000,8.760000,6.995048,0
2015-11-20,8.760000,8.760000,8.760000,8.760000,6.995048,0
2015-11-23,8.760000,8.760000,8.760000,8.760000,6.995048,0
2015-11-24,9.200000,9.200000,9.170000,9.170000,7.322441,700
2015-11-25,9.340000,9.340000,9.340000,9.340000,7.458190,200
2015-11-27,9.340000,9.340000,9.340000,9.340000,7.458190,0
2015-11-30,9.340000,9.340000,9.340000,9.340000,7.458190,0
2015-12-01,9.340000,9.340000,9.340000,9.340000,7.458190,0
2015-12-02,8.850000,8.850000,8.850000,8.850000,7.066914,1000
2015-12-03,8.850000,8.850000,8.850000,8.850000,7.066914,0
2015-12-04,8.850000,8.850000,8.850000,8.850000,7.066914,0
2015-12-07,8.850000,8.850000,8.850000,8.850000,7.066914,300
2015-12-08,8.850000,8.850000,8.850000,8.850000,7.066914,0
2015-12-09,8.850000,8.850000,8.850000,8.850000,7.066914,0
2015-12-10,8.850000,8.850000,8.850000,8.850000,7.066914,0
2015-12-11,7.150000,7.150000,7.150000,7.150000,5.709428,800
2015-12-14,8.150000,8.150000,8.150000,8.150000,6.507948,2800
2015-12-15,8.110000,8.110000,8.110000,8.110000,6.476008,400
2015-12-16,8.110000,8.110000,8.110000,8.110000,6.476008,0
2015-12-17,8.650000,8.710000,8.450000,8.450000,6.747505,1800
2015-12-18,8.450000,8.450000,8.450000,8.450000,6.747505,1300
2015-12-21,8.450000,8.450000,8.450000,8.450000,6.747505,0
2015-12-22,8.280000,8.280000,8.160000,8.160000,6.515934,2300
2015-12-23,8.550000,8.550000,8.550000,8.550000,6.827358,500
2015-12-24,8.430000,8.430000,8.430000,8.430000,6.731535,1400
2015-12-28,8.200000,8.300000,8.170000,8.300000,6.627728,1300
2015-12-29,8.340000,8.340000,8.340000,8.340000,6.659668,2400
2015-12-30,8.050000,8.050000,8.050000,8.050000,6.428097,47500
2015-12-31,8.050000,8.050000,8.050000,8.050000,6.428097,0
2016-01-04,8.050000,8.050000,8.050000,8.050000,6.428097,0
2016-01-05,8.000000,8.000000,7.890000,7.890000,6.300333,1200
2016-01-06,7.890000,7.890000,7.890000,7.890000,6.300333,0
2016-01-07,7.480000,7.480000,7.480000,7.480000,5.972940,500
2016-01-08,7.480000,7.480000,7.480000,7.480000,5.972940,0
2016-01-11,7.480000,7.480000,7.480000,7.480000,5.972940,0
2016-01-12,7.480000,7.480000,7.480000,7.480000,5.972940,0
2016-01-13,7.480000,7.480000,7.480000,7.480000,5.972940,0
2016-01-14,7.480000,7.480000,7.480000,7.480000,5.972940,0
2016-01-15,7.480000,7.480000,7.480000,7.480000,5.972940,0
2016-01-19,7.480000,7.480000,7.480000,7.480000,5.972940,0
2016-01-20,7.480000,7.480000,7.480000,7.480000,5.972940,0
2016-01-21,7.200000,7.200000,7.200000,7.200000,5.749354,700
2016-01-22,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-01-25,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-01-26,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-01-27,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-01-28,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-01-29,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-01,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-02,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-03,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-04,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-05,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-08,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-09,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-10,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-11,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-12,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-16,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-17,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-18,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-19,7.200000,7.200000,7.200000,7.200000,5.749354,0
2016-02-22,8.700000,8.700000,8.700000,8.700000,6.947136,300
2016-02-23,8.700000,8.700000,8.700000,8.700000,6.947136,0
2016-02-24,8.700000,8.700000,8.700000,8.700000,6.947136,0
2016-02-25,8.530000,8.530000,8.530000,8.530000,6.811387,500
2016-02-26,8.530000,8.530000,8.530000,8.530000,6.811387,0
2016-02-29,8.770000,8.770000,8.770000,8.770000,7.003033,100
2016-03-01,8.770000,8.770000,8.770000,8.770000,7.003033,0
2016-03-02,9.650000,9.650000,9.650000,9.650000,7.705730,500
2016-03-03,9.650000,9.650000,9.650000,9.650000,7.705730,0
2016-03-04,9.650000,9.650000,9.650000,9.650000,7.705730,0
2016-03-07,10.100000,10.100000,10.100000,10.100000,8.065065,600
2016-03-08,10.100000,10.100000,10.100000,10.100000,8.065065,0
2016-03-09,9.530000,9.530000,9.530000,9.530000,7.609909,500
2016-03-10,9.530000,9.530000,9.530000,9.530000,7.609909,0
2016-03-11,9.530000,9.530000,9.530000,9.530000,7.609909,0
2016-03-14,9.530000,9.530000,9.530000,9.530000,7.609909,0
2016-03-15,9.050000,9.050000,9.050000,9.050000,7.226619,3600
2016-03-16,9.050000,9.050000,9.050000,9.050000,7.226619,100
2016-03-17,9.050000,9.050000,9.050000,9.050000,7.226619,0
2016-03-18,10.070000,10.070000,10.070000,10.070000,8.041110,900
2016-03-21,10.070000,10.070000,10.070000,10.070000,8.041110,0
2016-03-22,9.850000,9.850000,9.850000,9.850000,7.865436,800
2016-03-23,9.850000,9.850000,9.850000,9.850000,7.865436,600
2016-03-24,9.700000,9.700000,9.700000,9.700000,7.745657,200
2016-03-28,9.700000,9.860000,9.700000,9.860000,7.873420,600
2016-03-29,9.860000,9.860000,9.860000,9.860000,7.873420,0
2016-03-30,9.860000,9.860000,9.860000,9.860000,7.873420,0
2016-03-31,10.230000,10.230000,10.230000,10.230000,8.168874,10000
2016-04-01,10.050000,10.200000,10.050000,10.200000,8.144917,1200
2016-04-04,10.200000,10.200000,10.200000,10.200000,8.144917,0
2016-04-05,10.200000,10.200000,10.200000,10.200000,8.144917,0
2016-04-06,10.200000,10.200000,10.200000,10.200000,8.144917,0
2016-04-07,10.270000,10.270000,10.270000,10.270000,8.200814,700
2016-04-08,10.270000,10.270000,10.270000,10.270000,8.200814,0
2016-04-11,10.560000,10.800000,10.560000,10.760000,8.592090,1500
2016-04-12,10.760000,10.760000,10.760000,10.760000,8.592090,0
2016-04-13,10.700000,10.700000,10.700000,10.700000,8.544178,1200
2016-04-14,10.700000,10.700000,10.700000,10.700000,8.544178,0
2016-04-15,10.700000,10.700000,10.700000,10.700000,8.544178,0
2016-04-18,10.700000,10.700000,10.700000,10.700000,8.544178,0
2016-04-19,10.700000,10.700000,10.700000,10.700000,8.544178,0
2016-04-20,10.700000,10.700000,10.700000,10.700000,8.544178,100
2016-04-21,10.700000,10.700000,10.700000,10.700000,8.544178,3900
2016-04-22,11.400000,11.400000,11.400000,11.400000,9.103144,900
2016-04-25,11.400000,11.400000,11.400000,11.400000,9.103144,0
2016-04-26,11.400000,11.400000,11.400000,11.400000,9.103144,3200
2016-04-27,11.750000,11.750000,11.750000,11.750000,9.382627,300
2016-04-28,11.420000,11.470000,11.420000,11.440000,9.135084,800
2016-04-29,11.550000,11.550000,11.550000,11.550000,9.222921,400
2016-05-02,11.450000,11.450000,11.450000,11.450000,9.143069,1300
2016-05-03,11.450000,11.450000,11.450000,11.450000,9.143069,0
2016-05-04,11.450000,11.450000,11.450000,11.450000,9.143069,0
2016-05-05,10.600000,10.600000,10.600000,10.600000,8.464326,500
2016-05-06,10.600000,10.600000,10.600000,10.600000,8.464326,0
2016-05-09,10.390000,10.390000,10.390000,10.390000,8.296638,300
2016-05-10,10.390000,10.390000,10.390000,10.390000,8.296638,0
2016-05-11,10.820000,10.820000,10.820000,10.820000,8.640001,200
2016-05-12,10.820000,10.820000,10.820000,10.820000,8.640001,0
2016-05-13,10.270000,10.270000,10.270000,10.270000,8.200814,1000
2016-05-16,10.150000,10.150000,10.150000,10.150000,8.104993,700
2016-05-17,10.350000,10.350000,10.350000,10.350000,8.264695,200
2016-05-18,10.400000,10.400000,10.400000,10.400000,8.304622,200
2016-05-19,9.930000,9.930000,9.930000,9.930000,7.929318,200
2016-05-20,9.930000,9.930000,9.930000,9.930000,7.929318,0
2016-05-23,9.930000,9.930000,9.930000,9.930000,7.929318,0
